location_x,location_y,remaining_min,power_of_shot,knockout_match,remaining_sec,distance_of_shot,area_of_shot,shot_basics,range_of_shot,type_of_shot,type_of_combined_shot,home/away,lat/lng,game_season,is_goal
-25.0,273.0,5.0,4.0,0.0,38.0,47.0,Center(C),Penalty Spot,24+ ft.,shot - 36,shot - 3,MANU vs. DET,"42.982923, -71.446094",2004-05,0.0
199.0,148.0,54.82,1.0,0.0,25.0,44.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ TOR,"43.717098, -79.395917",2004-05,1.0
141.0,56.0,7.0,47.68,22.804,57.0,35.0,Right Side(R),Mid Range,8-16 ft.,shot - 36,shot - 3,MANU @ TOR,"43.717098, -79.395917",2004-05,1.0
190.0,173.0,7.0,1.0,0.0,35.1,45.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ TOR,"43.717098, -79.395917",2004-05,0.0
62.0,77.0,3.0,1.0,0.0,17.5,29.0,Right Side(R),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU @ TOR,"42.982923, -71.446094",2004-05,1.0
-176.0,104.0,0.0,1.0,0.0,9.0,40.0,Left Side(L),Mid Range,16-24 ft.,shot - 36,shot - 3,MANU @ TOR,"43.717098, -79.395917",2005-06,0.0
0.0,0.0,0.0,1.0,0.0,5.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU @ TOR,"43.717098, -79.395917",2005-06,1.0
0.0,5.0,35.32,2.0,0.0,32.1,33.0,Right Side(R),Mid Range,8-16 ft.,shot - 3,shot - 3,MANU @ TOR,"42.982923, -71.446094",2004-05,1.0
0.0,0.0,4.0,2.0,0.0,41.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 46,shot - 3,MANU @ TOR,"43.717098, -79.395917",2004-05,1.0
141.0,10.0,56.6,44.060161730841315,30.464,50.0,34.0,Right Side(R),Mid Range,8-16 ft.,shot - 18,shot - 3,MANU @ TOR,"43.717098, -79.395917",2005-06,0.0
-135.0,23.0,0.0,17.94016173084132,0.0,39.0,58.2,Left Side(L),Mid Range,8-16 ft.,shot - 52,shot - 3,MANU @ TOR,"43.717098, -79.395917",2004-05,1.0
0.0,0.0,11.0,3.0,0.0,38.6,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 23,shot - 3,MANU @ TOR,"43.717098, -79.395917",2004-05,0.0
-72.0,0.0,8.0,3.0,0.0,51.0,38.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 5,shot - 3,MANU @ TOR,"43.717098, -79.395917",2004-05,0.0
113.0,0.0,1.0,2.7601617308413218,0.0,19.0,44.0,Right Side Center(RC),Mid Range,24+ ft.,shot - 16,shot - 3,MANU @ TOR,"43.717098, -79.395917",2004-05,0.0
151.0,0.0,0.0,3.0,0.0,5.0,35.0,Right Side(R),Mid Range,8-16 ft.,shot - 36,shot - 3,MANU @ TOR,"43.717098, -79.395917",2004-05,0.0
0.0,0.0,37.32,4.0,0.0,7.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU @ TOR,"42.982923, -71.446094",2004-05,1.0
117.0,89.0,13.82,3.5,29.4,26.0,34.0,Right Side(R),Mid Range,8-16 ft.,shot - 15,shot - 3,MANU @ TOR,"43.717098, -79.395917",2004-05,1.0
158.0,207.0,3.0,40.68,0.0,11.0,46.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ TOR,"43.717098, -79.395917",2005-06,0.0
0.0,0.0,1.0,3.2601617308413218,53.964,31.0,37.7,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ TOR,"43.717098, -79.395917",2004-05,0.0
143.0,199.0,0.0,3.5,55.464,52.0,44.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ TOR,"43.717098, -79.395917",2004-05,0.0
-148.0,45.0,45.1,1.0,0.0,25.0,35.0,Left Side(L),Mid Range,8-16 ft.,shot - 52,shot - 3,MANU @ NYK,"40.708999, -73.872430",2004-05,1.0
0.0,0.0,4.5,1.0,0.0,51.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU @ NYK,"40.708999, -73.872430",2004-05,1.0
131.0,-24.0,8.0,1.0,42.464,52.0,26.5,Right Side(R),Mid Range,Less Than 8 ft.,shot - 15,shot - 3,MANU @ NYK,"40.708999, -73.872430",2004-05,0.0
-74.0,5.0,6.0,2.7601617308413218,0.0,1.0,38.364000000000004,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU @ NYK,"40.708999, -73.872430",2004-05,0.0
-161.0,141.0,5.0,2.0,23.304,13.0,44.2,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ NYK,"40.708999, -73.872430",2004-05,1.0
0.0,0.0,1.0,2.0,0.0,31.6,36.2,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU @ NYK,"40.708999, -73.872430",2004-05,0.0
0.0,26.0,10.0,3.0,0.0,46.0,25.0,Center(C),Goal Line,Less Than 8 ft.,shot - 1,shot - 3,MANU @ NYK,"40.708999, -73.872430",2004-05,0.0
-168.0,141.0,7.432084497957428,3.0,0.0,49.3928,41.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 36,shot - 3,MANU @ NYK,"40.708999, -73.872430",2004-05,0.0
-145.0,220.0,6.432084497957428,4.0,45.804,37.0,61.7,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ NYK,"40.708999, -73.872430",2005-06,0.0
-225.0,-18.0,56.82,4.0,0.0,69.8928,42.0,Left Side(L),Left Corner,24+ ft.,shot - 2,shot - 3,MANU @ NYK,"40.708999, -73.872430",2004-05,0.0
-46.0,258.0,0.0,4.0,0.0,4.0,33.0,Center(C),Penalty Spot,24+ ft.,shot - 24,shot - 3,MANU @ NYK,"42.982923, -71.446094",2004-05,1.0
0.0,0.0,2.0,5.0,0.0,43.0,20.0,Center(C),Mid Range,Less Than 8 ft.,shot - 39,shot - 3,MANU @ NYK,"40.708999, -73.872430",2004-05,0.0
72.0,23.0,2.0,5.0,0.0,25.0,27.0,Center(C),Goal Line,Less Than 8 ft.,shot - 44,shot - 3,MANU @ NYK,"40.708999, -73.872430",2005-06,1.0
-151.0,214.0,1.0,5.0,0.0,50.0,46.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 12,shot - 3,MANU @ NYK,"40.708999, -73.872430",2004-05,0.0
158.0,135.0,11.0,2.0,0.0,4.0,40.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,1.0
28.0,5.0,7.0,2.0,0.0,8.0,22.0,Center(C),Goal Area,Less Than 8 ft.,shot - 46,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,1.0
13.0,145.0,32.252084497957426,1.0,0.0,25.0,34.0,Center(C),Mid Range,8-16 ft.,shot - 2,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,1.0
202.0,169.0,3.0,1.0,0.0,49.0,46.0,Center(C),Penalty Spot,24+ ft.,shot - 11,shot - 3,MANU @ SAC,"42.330507, -71.074655",2004-05,0.0
67.0,12.0,3.0,1.0,0.0,3.0,26.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,1.0
82.0,100.0,1.0,1.0,0.0,14.0,44.2,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ BOS,"42.982923, -71.446094",2004-05,0.0
75.0,260.0,0.0,1.0,0.0,12.0,47.0,Center(C),Penalty Spot,24+ ft.,shot - 10,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,1.0
100.0,33.0,36.6,2.0,39.9,49.1,30.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,1.0
-156.0,36.0,4.0,2.0,15.9,51.0,35.7,Left Side(L),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,0.0
64.0,13.0,22.32,2.0,0.0,38.0,26.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,0.0
-143.0,219.0,45.1,2.0,11.9,0.0,47.364000000000004,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 26,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,0.0
-25.0,46.0,10.0,3.0,0.0,36.0,42.2,Center(C),Mid Range,Less Than 8 ft.,shot - 39,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,0.0
23.0,-5.0,6.0,3.0,0.0,55.3928,22.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ BOS,"42.330507, -71.074655",2004-05,1.0
10.0,2.0,60.82,3.0,0.0,55.0,21.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,1.0
0.0,0.0,33.6,37.68,9.9,36.6,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ BOS,"42.330507, -71.074655",2004-05,0.0
-241.0,18.0,1.5,3.0,0.0,44.1,44.0,Left Side(L),Left Corner,24+ ft.,shot - 39,shot - 3,MANU @ SAC,"42.330507, -71.074655",2005-06,0.0
146.0,41.0,8.0,4.0,0.0,53.0,36.7,Center(C),Mid Range,8-16 ft.,shot - 16,shot - 3,MANU @ BOS,"42.330507, -71.074655",2005-06,0.0
-59.0,0.0,8.0,21.68,42.464,71.8928,49.7,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,0.0
-169.0,186.0,1.0,4.0,22.304,47.0,45.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,0.0
-148.0,30.0,1.0,4.0,0.0,46.3928,35.0,Left Side(L),Mid Range,8-16 ft.,shot - 53,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,0.0
177.0,194.0,2.4320844979574283,4.0,0.0,39.8928,30.7,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ BOS,"42.330507, -71.074655",2004-05,0.0
0.0,0.0,9.0,1.0,0.0,16.5,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2004-05,1.0
0.0,0.0,4.0,1.0,0.0,8.0,46.7,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. DAL,"42.982923, -71.446094",2004-05,1.0
-154.0,-14.0,3.0,44.18,0.0,34.0,35.0,Left Side(L),Mid Range,8-16 ft.,shot - 36,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2004-05,0.0
-223.0,118.0,0.0,1.0,18.9,37.0,45.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2005-06,0.0
41.0,51.0,10.0,2.5,0.0,13.0,26.2,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2004-05,0.0
44.0,161.0,2.4320844979574283,60.18,0.0,18.0,36.0,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,8.0,2.0,0.0,45.0,28.7,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU @ SAC,"42.982923, -71.446094",2004-05,0.0
138.0,210.0,2.5,2.0,0.0,30.0,45.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2005-06,0.0
0.0,0.0,4.0,2.0,0.0,22.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2004-05,0.0
0.0,0.0,32.32,2.0,0.0,27.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2005-06,1.0
112.0,-13.0,2.0,2.0,43.4,55.0,31.0,Right Side(R),Mid Range,8-16 ft.,shot - 38,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2004-05,1.0
159.0,0.0,0.0,55.8,0.0,16.0,35.0,Right Side(R),Mid Range,Less Than 8 ft.,shot - 19,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2004-05,0.0
-10.0,204.0,11.0,3.0,0.0,14.0,40.0,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2004-05,0.0
0.0,0.0,10.0,3.0,0.0,15.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 32,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2004-05,1.0
0.0,0.0,7.0,55.68,0.0,18.5,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. DAL,"42.982923, -71.446094",2004-05,1.0
0.0,0.0,37.6,18.18,0.0,10.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. DAL,"42.982923, -71.446094",2004-05,1.0
-146.0,191.0,11.0,4.0,0.0,16.0,44.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 52,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2004-05,0.0
-110.0,95.0,8.0,33.18,0.0,39.0,63.7,Left Side(L),Mid Range,8-16 ft.,shot - 5,shot - 3,MANU @ SAC,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,4.0,4.0,0.0,36.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2004-05,0.0
92.0,74.0,3.0,4.0,54.9,1.0,31.0,Right Side(R),Mid Range,Less Than 8 ft.,shot - 14,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2004-05,0.0
0.0,0.0,2.0,31.94016173084132,0.0,14.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. DAL,"42.982923, -71.446094",2004-05,1.0
0.0,87.0,1.0,51.18,34.464,44.0,33.0,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2004-05,1.0
100.0,151.0,7.0,1.7601617308413218,0.0,32.0,29.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2005-06,0.0
0.0,0.0,2.0,45.68,0.0,0.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 46,shot - 3,MANU vs. IND,"42.982923, -71.446094",2004-05,0.0
0.0,0.0,1.0,1.0,54.4,39.1,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. IND,"42.982923, -71.446094",2004-05,1.0
0.0,0.0,3.5,50.68,0.0,23.1,20.0,Center(C),Mid Range,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2004-05,0.0
-72.0,137.0,5.0,2.0,48.4,34.0,35.0,Center(C),Goal Line,8-16 ft.,shot - 5,shot - 3,MANU vs. IND,"42.982923, -71.446094",2004-05,1.0
0.0,0.0,4.0,2.0,0.0,14.0,51.2,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU vs. IND,"42.982923, -71.446094",2004-05,1.0
0.0,0.0,29.32,2.0,0.0,18.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. IND,"42.982923, -71.446094",2004-05,0.0
0.0,0.0,2.0,2.0,0.0,38.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2004-05,0.0
0.0,0.0,5.0,14.68,0.0,58.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2004-05,0.0
0.0,0.0,4.0,3.0,0.0,19.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU vs. IND,"42.982923, -71.446094",2004-05,1.0
-169.0,118.0,4.0,3.0,0.0,5.0,40.0,Left Side(L),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2005-06,0.0
0.0,0.0,2.0,3.0,57.464,17.0,25.2,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU vs. IND,"42.982923, -71.446094",2004-05,1.0
80.0,181.0,1.0,20.18,0.0,37.0,39.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 23,shot - 3,MANU vs. IND,"42.982923, -71.446094",2004-05,1.0
-102.0,148.0,0.0,48.68,0.0,21.0,47.7,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2004-05,1.0
-48.0,148.0,8.0,4.0,55.9,22.0,35.0,Center(C),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2004-05,1.0
0.0,0.0,7.0,22.18,0.0,41.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. IND,"42.982923, -71.446094",2005-06,0.0
-181.0,199.0,3.0,58.18,62.464,46.6,46.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 34,shot - 3,MANU vs. IND,"42.982923, -71.446094",2004-05,0.0
-100.0,160.0,2.0,24.18,0.0,34.6,38.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2004-05,0.0
-164.0,209.0,0.0,4.0,0.0,3.0,46.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 13,shot - 3,MANU @ SAC,"42.982923, -71.446094",2004-05,0.0
-130.0,114.0,11.0,1.0,0.0,20.0,37.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2004-05,0.0
0.0,0.0,7.0,1.0,0.0,4.5,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. LAC,"42.982923, -71.446094",2005-06,1.0
154.0,230.0,18.82,2.0,0.0,58.3928,47.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2004-05,1.0
0.0,38.0,4.0,1.7601617308413218,65.804,26.0,21.5,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,2.0,1.0,0.0,84.8608,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. LAC,"42.982923, -71.446094",2004-05,0.0
64.0,43.0,24.82,2.0,0.0,5.0,27.0,Center(C),Goal Line,Less Than 8 ft.,shot - 23,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2004-05,0.0
0.0,0.0,7.0,2.2601617308413218,0.0,27.0,25.7,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. LAC,"42.982923, -71.446094",2004-05,1.0
0.0,0.0,7.0,2.0,0.0,18.0,20.2,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. LAC,"42.982923, -71.446094",2004-05,1.0
-154.0,0.0,4.0,2.0,0.0,62.8928,35.0,Left Side(L),Mid Range,8-16 ft.,shot - 12,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2004-05,1.0
-118.0,222.0,57.32,2.0,51.464,0.0,45.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2004-05,0.0
16.0,68.0,11.0,3.0,43.30399999999999,34.0,26.0,Center(C),Goal Line,Less Than 8 ft.,shot - 52,shot - 3,MANU @ SAC,"42.982923, -71.446094",2004-05,1.0
0.0,114.0,5.0,3.0,0.0,13.0,31.0,Center(C),Goal Line,8-16 ft.,shot - 46,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2004-05,0.0
0.0,0.0,2.0,2.7601617308413218,0.0,34.6,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2004-05,0.0
0.0,0.0,2.0,2.7601617308413218,47.304,37.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,24.32,3.0,0.0,1.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 18,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2004-05,1.0
0.0,0.0,0.0,3.0,0.0,21.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2004-05,0.0
0.0,0.0,4.0,4.0,30.464,3.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 18,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2004-05,1.0
52.0,22.0,2.0,4.0,0.0,9.0,25.0,Center(C),Goal Line,Less Than 8 ft.,shot - 36,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2005-06,0.0
-64.0,250.0,48.82,4.0,0.0,70.1,45.0,Center(C),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. LAC,"42.982923, -71.446094",2004-05,0.0
0.0,0.0,11.0,2.0,0.0,5.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ DAL,"32.757824, -96.786653",2004-05,0.0
0.0,0.0,8.0,1.0,42.4,52.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ DAL,"32.757824, -96.786653",2004-05,0.0
0.0,0.0,8.0,1.0,0.0,43.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ DAL,"32.757824, -96.786653",2004-05,1.0
56.0,104.0,36.82,1.0,0.0,25.0,31.0,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU @ DAL,"32.757824, -96.786653",2004-05,1.0
159.0,109.0,1.0,1.0,0.0,2.0,63.7,Right Side(R),Mid Range,16-24 ft.,shot - 34,shot - 3,MANU @ DAL,"42.982923, -71.446094",2004-05,1.0
72.0,0.0,0.0,1.0,0.0,32.0,27.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU @ SAC,"32.757824, -96.786653",2004-05,0.0
113.0,46.0,23.32,2.0,0.0,0.0,25.7,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ DAL,"32.757824, -96.786653",2005-06,1.0
58.0,168.0,3.0,2.5,0.0,43.1,50.364000000000004,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ DAL,"32.757824, -96.786653",2004-05,1.0
77.0,0.0,0.5,2.0,0.0,39.0,29.0,Right Side(R),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU @ DAL,"32.757824, -96.786653",2004-05,1.0
-156.0,71.0,10.0,3.0,0.0,75.8928,37.0,Left Side(L),Mid Range,Less Than 8 ft.,shot - 7,shot - 3,MANU @ DAL,"32.757824, -96.786653",2004-05,0.0
0.0,0.0,6.432084497957428,14.18,54.964,57.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ DAL,"32.757824, -96.786653",2004-05,1.0
0.0,0.0,8.0,3.0,0.0,15.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU @ DAL,"32.757824, -96.786653",2004-05,0.0
0.0,0.0,6.0,20.18,0.0,10.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ DAL,"42.982923, -71.446094",2004-05,1.0
0.0,0.0,18.6,2.7601617308413218,0.0,33.0,20.0,Center(C),Mid Range,Less Than 8 ft.,shot - 46,shot - 3,MANU @ SAC,"32.757824, -96.786653",2004-05,1.0
0.0,0.0,2.0,23.68,0.0,19.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ DAL,"32.757824, -96.786653",2004-05,1.0
0.0,0.0,1.0,4.0,20.304,10.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ DAL,"32.757824, -96.786653",2004-05,1.0
0.0,0.0,0.0,3.2601617308413218,0.0,57.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU @ DAL,"32.757824, -96.786653",2005-06,1.0
0.0,0.0,11.0,1.7601617308413218,30.304,25.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU @ CHA,"35.262047, -80.865746",2005-06,0.0
154.0,112.0,4.0,1.0,0.0,32.0,29.5,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ CHA,"35.262047, -80.865746",2005-06,0.0
87.0,10.0,2.0,1.0,0.0,7.0,28.0,Right Side(R),Mid Range,8-16 ft.,shot - 12,shot - 3,MANU @ CHA,"35.262047, -80.865746",2004-05,0.0
0.0,0.0,11.0,2.0,0.0,19.0,22.2,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU @ CHA,"35.262047, -80.865746",2005-06,1.0
0.0,0.0,9.0,2.0,0.0,54.0,16.2,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ CHA,"35.262047, -80.865746",2004-05,1.0
-195.0,25.0,3.0,2.0,0.0,13.0,39.0,Left Side(L),Mid Range,Less Than 8 ft.,shot - 39,shot - 3,MANU @ CHA,"35.262047, -80.865746",2004-05,0.0
120.0,10.0,6.932084497957428,2.7601617308413218,0.0,26.0,32.0,Right Side(R),Mid Range,8-16 ft.,shot - 30,shot - 3,MANU @ CHA,"35.262047, -80.865746",2004-05,0.0
0.0,0.0,7.0,3.0,0.0,50.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ CHA,"35.262047, -80.865746",2004-05,0.0
0.0,48.0,4.0,3.0,0.0,47.0,22.5,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU @ CHA,"35.262047, -80.865746",2004-05,0.0
6.0,248.0,0.0,3.0,0.0,48.0,44.0,Center(C),Penalty Spot,Less Than 8 ft.,shot - 5,shot - 3,MANU @ CHA,"35.262047, -80.865746",2004-05,1.0
240.0,38.0,7.0,13.18,0.0,8.0,35.864000000000004,Center(C),Right Corner,24+ ft.,shot - 39,shot - 3,MANU @ CHA,"35.262047, -80.865746",2004-05,1.0
212.0,150.0,5.0,3.2601617308413218,0.0,29.0,45.0,Right Side Center(RC),Mid Range,24+ ft.,shot - 4,shot - 3,MANU @ CHA,"35.262047, -80.865746",2005-06,1.0
200.0,110.0,4.0,38.18,0.0,20.0,52.2,Right Side(R),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ CHA,"35.262047, -80.865746",2004-05,1.0
-166.0,194.0,3.0,4.0,0.0,22.0,45.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ CHA,"35.262047, -80.865746",2004-05,1.0
-194.0,0.0,3.4320844979574283,4.0,0.0,8.0,45.0,Center(C),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ CHA,"35.262047, -80.865746",2004-05,0.0
-131.0,215.0,1.0,4.0,0.0,55.3928,45.7,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 36,shot - 3,MANU @ CHA,"35.262047, -80.865746",2004-05,0.0
